gene	log2_fold_change	p_value	q_value
7884_gene	0.635079071582971	0.0323116041457284	0.124499670858299
6704_gene	-0.534702068082005	0.0324589007059072	0.125020603762521
112_gene	-0.960640593270438	0.0325047773181481	0.125094700705324
2189_gene	1.19125705423239	0.0324926285733939	0.125094700705324
9256_gene	0.904617092234881	0.0325144538508322	0.125094700705324
3936_gene	0.535809018569034	0.0325717641386318	0.125221953351421
5692_gene	-0.602472586844206	0.0325704758416166	0.125221953351421
6629_gene	-0.402242244903067	0.0326299735498681	0.125334213069784
8205_gene	0.835370719021757	0.0326373492714136	0.125334213069784
6793_gene	2.82969087181104	0.0326227015406123	0.125334213069784
1189_gene	0.456065568478432	0.0326592810372617	0.1253718462998
7133_gene	-0.572424478326237	0.0327525434278988	0.125683172589642
6014_gene	-0.716861532896099	0.0327970700644299	0.12576063897804
7305_gene	-1.00859720799866	0.0327929394868618	0.12576063897804
9441_gene	1.37405850188441	0.0328510847175372	0.125921034670263
7375_gene	0.471433915283147	0.0329523081510233	0.126262199641333
3172_gene	0.828161123254446	0.0329777461742307	0.126266035185069
6736_gene	-0.483749353722427	0.0329721160659281	0.126266035185069
3280_gene	0.630393605809689	0.0330501678009664	0.126496457057477
4_gene	-1.30574419670191	0.033116412144098	0.126703074082602
6942_gene	0.541029964228085	0.033141690073249	0.126720451638083
9527_gene	0.827318694698766	0.0331454790766148	0.126720451638083
7249_gene	0.891866501937474	0.0332019066240871	0.126889239294866
154_gene	1.04614899860534	0.0332653769877383	0.126976234634152
395_gene	-0.542046776456679	0.033310680481245	0.126976234634152
2509_gene	-1.27092078881546	0.0333022660283003	0.126976234634152
4016_gene	-0.573334513946921	0.0332818619874581	0.126976234634152
4041_gene	-0.641158899820947	0.0332961847879662	0.126976234634152
4584_gene	0.513816444879006	0.033276513076685	0.126976234634152
8151_gene	0.438536001397188	0.0332392458782957	0.126976234634152
4104_gene	1.7000147135569	0.0333612676200941	0.127122175363589
848_gene	0.627743649073775	0.0334306880432798	0.127312478443558
2296_gene	-0.791073029126402	0.0334481690511188	0.127312478443558
6092_gene	0.519660543247009	0.0334403348720849	0.127312478443558
1531_gene	-0.512000051590961	0.0335463781002061	0.127510053783676
2798_gene	-0.702522829803928	0.0335216969117092	0.127510053783676
7262_gene	-0.453623970645677	0.0335588714313166	0.127510053783676
7963_gene	-0.399076937822354	0.0335442087343806	0.127510053783676
9668_gene	0.706723387999131	0.0335617714623185	0.127510053783676
598_gene	-0.600301698699012	0.0336216243566723	0.127643595188042
3313_gene	0.782932220267424	0.0336212968175249	0.127643595188042
4946_gene	1.97230939388285	0.0336725894643925	0.127790135705116
2399_gene	-0.795927933922138	0.0337221179845568	0.127931118668286
4262_gene	0.594651355182582	0.0337422631515902	0.127960567856342
3290_gene	-1.78155008547312	0.0338090821555751	0.128166931399748
2635_gene	1.77706509661121	0.0338945910993026	0.128396885784528
9952_gene	4.49267337977112	0.0338935064498178	0.128396885784528
3059_gene	-0.902509654654927	0.0339179856746607	0.128422554748273
3397_gene	-0.698619825370372	0.0339262216433893	0.128422554748273
7260_gene	0.813913271911683	0.0340683467307875	0.128913326662745
6922_gene	1.39591727690411	0.0340923121561131	0.12895679129622
1533_gene	-0.495001131105072	0.0341966293989021	0.129300759599236
2957_gene	0.456595310916978	0.0342082714093586	0.129300759599236
4745_gene	-0.628999954527746	0.034255181302889	0.129430728915559
1296_gene	0.536352352814555	0.0343213561215188	0.129633367748456
9470_gene	-0.618668824501022	0.0343353860123022	0.129638976635415
5116_gene	0.543055521101413	0.0344385895391597	0.129933692697216
6371_gene	-0.527129389510034	0.034433026139009	0.129933692697216
5885_gene	0.584065177305692	0.034461953418475	0.129941910389868
5976_gene	0.431655531331259	0.0344659160420581	0.129941910389868
3120_gene	-0.485558825598069	0.0345597073106406	0.130247999762276
1209_gene	3.95301390921603	0.0346412302389554	0.130507646113513
7875_gene	-0.699540856852276	0.0347480314678616	0.130862302182537
1676_gene	0.573646118155335	0.0347987171220714	0.130972243734255
9049_gene	-0.872535612926849	0.0348025722173665	0.130972243734255
8954_gene	5.9244100517319	0.0348283200367595	0.131021426741854
9966_gene	-0.795568362958761	0.0348650761460715	0.131111971213065
3010_gene	0.59351476785476	0.0350741424442466	0.131850195714385
6103_gene	0.752354629655579	0.0351809838397147	0.132203740727131
5453_gene	0.553704749903685	0.0352281104291836	0.132332712895377
6008_gene	-0.556144031401953	0.0353636060100582	0.132793424603177
987_gene	-0.478244810507829	0.0354695330798752	0.13313470704696
10569_gene	0.702600419058836	0.0354802577131148	0.13313470704696
2271_gene	0.802248516412095	0.0355593447640619	0.133292491297913
8883_gene	-1.57657724665167	0.0355610023716224	0.133292491297913
9196_gene	-1.07684989105473	0.0355531942729153	0.133292491297913
2529_gene	0.529208728604146	0.0356495548138234	0.133537060079833
3930_gene	0.519043120826146	0.0356520949061601	0.133537060079833
698_gene	-0.645707270304935	0.0357063053092689	0.133691651835502
6525_gene	-0.772519004257533	0.0357722226298525	0.133889948807278
10729_gene	1.07564484734684	0.0357933491258832	0.133920517692569
1402_gene	-0.413992824594572	0.035808562366566	0.133928948062285
828_gene	-0.412507472907038	0.0358899233927705	0.134184684638528
1974_gene	0.960759380137331	0.0359210813566864	0.134221542482728
6226_gene	-0.924197150242378	0.0359257583227429	0.134221542482728
1452_gene	0.79488371837308	0.0359701734436169	0.134241882400266
4676_gene	0.349936157277344	0.0359676580352715	0.134241882400266
8436_gene	-1.25629449881682	0.0359639806241896	0.134241882400266
1955_gene	0.782716356943533	0.0360437353151588	0.134445876049388
3443_gene	-0.416812105399641	0.0360615855105271	0.134445876049388
4794_gene	-0.375865508449964	0.0360638637902945	0.134445876049388
3133_gene	-0.532000002475788	0.0360840436668203	0.134472595475269
9553_gene	0.924157905289059	0.0361464728559321	0.134656687272243
6272_gene	-1.56881328520577	0.0361650036426744	0.134677170321945
3263_gene	1.01761034693007	0.0362408601291076	0.134875061537218
7555_gene	0.667114550933929	0.0362442467475184	0.134875061537218
5437_gene	-0.666510926207878	0.0363006067847977	0.135036166491757
9892_gene	0.849113625035734	0.0363260516632989	0.13508219427439
9434_gene	1.19767807516773	0.0364440611477742	0.135472276223417
9903_gene	0.692064447721529	0.036471174550802	0.135524314206396
4248_gene	-1.94293321932631	0.0365391652440942	0.13572815730858
2237_gene	1.8484217557046	0.0366452559979249	0.136073329314609
2222_gene	0.903929169547457	0.0367047685332297	0.136245358485056
5846_gene	-0.603101493321256	0.0368145484215556	0.136603785776788
1663_gene	0.804757214254885	0.0369265398483275	0.136970158934895
4002_gene	-0.488007883348113	0.0370301801203149	0.137256055008369
6322_gene	-0.903211101506028	0.0370209938359365	0.137256055008369
9191_gene	-0.543421719997567	0.0370497402816499	0.137279317343338
8757_gene	-1.20583881709247	0.0370735284505367	0.137318223300303
7435_gene	1.2323125408168	0.0371191225688257	0.137411364464134
8055_gene	0.403705444264056	0.0371252689746335	0.137411364464134
7728_gene	-0.670516992421132	0.0371447727764358	0.137434329348975
5533_gene	-0.684794935389967	0.0372346044583925	0.137717395301728
7034_gene	0.720869065619097	0.0372863702364266	0.137859517002946
940_gene	2.02489398315104	0.0374253129925034	0.138274288331974
5780_gene	0.453846650158284	0.0374195592483595	0.138274288331974
9449_gene	-1.28451295407311	0.0374776656070908	0.138368773270338
9780_gene	0.60171750813125	0.0374753900653961	0.138368773270338
7185_gene	0.87771200266991	0.0375315610994177	0.138468815566363
10556_gene	2.07476834413291	0.0375310231422329	0.138468815566363
4700_gene	-0.554037188551227	0.037583242059011	0.138610001226916
9840_gene	-0.6476132994447	0.0375997406260854	0.138621376963955
1687_gene	0.898278271549575	0.0376760442805492	0.138803651192583
6196_gene	-0.812363151514665	0.037670884509667	0.138803651192583
1783_gene	-0.954479876283559	0.0377231155654243	0.138883163347797
10588_gene	-0.706031443752975	0.0377245054690601	0.138883163347797
9334_gene	0.304790908826698	0.0379965728544226	0.139834965768377
9061_gene	0.4374299141686	0.0380245667447192	0.13988817114273
8565_gene	-0.53741422796276	0.0380542288835176	0.139947473765933
1392_gene	-0.389970590136719	0.0381056041419609	0.139986958124075
4163_gene	-0.694924939811724	0.0380819306646686	0.139986958124075
6466_gene	0.688663394159741	0.0380996310725028	0.139986958124075
2873_gene	0.479275221770351	0.0382451565672753	0.140427864142473
3244_gene	-0.428414228042222	0.0382528002284752	0.140427864142473
10723_gene	0.530606051466928	0.0382991525731022	0.14054809754632
8533_gene	1.02143102450427	0.0384058094481956	0.140839638330472
9097_gene	-0.453400769998112	0.0384058545398945	0.140839638330472
9816_gene	-0.536431480985669	0.0384423703048902	0.140923538393308
1876_gene	0.548576201483194	0.0385040793035332	0.141099700539969
671_gene	-0.580249159239908	0.0386294138792495	0.141508813551281
2159_gene	1.58144947345688	0.0386944619086625	0.141696870788136
8068_gene	-0.62881457588292	0.0387202807907255	0.141741190822302
2904_gene	-0.659980976608809	0.038741852766781	0.14176993855946
4123_gene	-0.541405465035827	0.0388018482056956	0.141888994818704
8797_gene	-0.780990216648468	0.0387937521203503	0.141888994818704
7828_gene	0.937749145190333	0.0388311386494042	0.14194587435548
5672_gene	0.551086396336434	0.0390096841003842	0.142548117218306
370_gene	-1.0644633246314	0.0390917080797104	0.142768658673187
9971_gene	-0.820357934609819	0.0390976682838319	0.142768658673187
5480_gene	-0.745421256145537	0.0391209466425165	0.142803201202319
1698_gene	-0.784580472286875	0.0391363280716675	0.142808903351911
1731_gene	0.579102309779516	0.0391533265435678	0.142820500000434
7846_gene	-1.05177807791394	0.0392550922475337	0.143141186762884
5947_gene	-0.829318903089899	0.0393180663971605	0.143320246260408
2408_gene	-0.415242987968115	0.0393683111471167	0.143452795273027
575_gene	0.559483560265904	0.0393924172263929	0.143490038638542
1524_gene	0.752016310665335	0.0394846643228541	0.143775377418032
1313_gene	0.416142836647802	0.0395069407900818	0.143805821107681
1921_gene	0.609669285981181	0.0395462323226221	0.143847506097141
3718_gene	1.0788415998687	0.03954212051488	0.143847506097141
6407_gene	0.84420207627572	0.0395764626392523	0.143856195889565
7198_gene	-0.511773148435846	0.0395731448303167	0.143856195889565
7973_gene	-0.566391813540625	0.0396032939300597	0.143903108112952
5220_gene	0.438709584334047	0.0397768272601864	0.144482858666702
3095_gene	6.24462169038625	0.0398027920934882	0.144526371572068
3487_gene	0.545152380590908	0.0398209390918715	0.144541476844187
5844_gene	0.687426052228297	0.0398880740502962	0.144723860520282
6619_gene	1.38556985077832	0.0398991947573335	0.144723860520282
2332_gene	-0.426669910011609	0.0399858685010924	0.144987356172031
6844_gene	-0.835427207912021	0.0400002000875238	0.144988448861617
6434_gene	2.63438978157435	0.0400358179307268	0.145066669879429
1837_gene	0.568370655370771	0.0401346624092725	0.145373852554301
9372_gene	-1.22321660054893	0.0401501991531105	0.145379172406533
1317_gene	-0.531357924712553	0.0402191584892298	0.145577857732995
5788_gene	0.5584251289899	0.0403315791251258	0.145933662002468
2615_gene	-1.43851697797429	0.0404503204582064	0.146176906912735
2750_gene	-0.689474704004018	0.040458686899881	0.146176906912735
3307_gene	-0.757329104555081	0.0404398234503309	0.146176906912735
3468_gene	-0.629096551773703	0.0404385773720858	0.146176906912735
5307_gene	0.954140172495641	0.0404695307409846	0.146176906912735
2489_gene	-0.906745801888756	0.040522158823695	0.146315859288632
5062_gene	-0.365133021299842	0.0407042157376064	0.146819324758263
6220_gene	-0.448313252260615	0.040692305883083	0.146819324758263
6437_gene	4.04623571478243	0.0407001484088884	0.146819324758263
10017_gene	1.90634677004308	0.04072360571944	0.146838011690402
8123_gene	0.548258248163618	0.0408454917698523	0.147226129037201
4447_gene	1.04241018723723	0.0409252332984681	0.14746212026024
486_gene	2.12603274295503	0.0409590110875412	0.147532387793186
2099_gene	0.81383881580542	0.0412613178114692	0.148569497652865
2962_gene	0.594713237056007	0.0413553115808081	0.148856074495322
1434_gene	-0.423097232483575	0.041417636866281	0.148983624041993
5930_gene	-2.6640254187122	0.0414195811759867	0.148983624041993
9815_gene	-0.537761145884494	0.0414643581647521	0.149092789587526
1819_gene	-0.641068220964112	0.0415335561891068	0.149289659011558
5942_gene	0.912934711243126	0.0415959589330488	0.149461974831059
2826_gene	1.49723782131802	0.0416667012200942	0.149664125967485
9549_gene	-7.0424741693106	0.0416873091557839	0.149686119810935
675_gene	-0.536091289696406	0.0417206473026196	0.149753792714578
5725_gene	0.871267457980169	0.0419412439488958	0.150493338530517
3671_gene	-0.529573103783155	0.042024134983717	0.15073842794923
1770_gene	-0.520160740134999	0.042075909351759	0.15087177211696
3438_gene	-0.677912229709574	0.042115700129209	0.150962069072232
8323_gene	-0.778861772662058	0.042150762777416	0.151035361491615
3820_gene	-0.637144038284137	0.0422521957714009	0.151346340069898
1956_gene	1.3096694791685	0.0423827023945437	0.151761208089125
3611_gene	0.910598843397027	0.042420395156359	0.151843562017947
8693_gene	1.05261336860217	0.042439141584367	0.151858064104172
4730_gene	-0.535048105136574	0.0426036101993631	0.15239380678443
6290_gene	0.98658225551953	0.0426588242313962	0.152538508514619
5643_gene	0.421673251207483	0.0427332945450753	0.152751942521206
499_gene	-0.432306473461009	0.0428177867954188	0.152968807131339
2235_gene	0.604130518058829	0.0428235687082411	0.152968807131339
3304_gene	-0.511033183287253	0.0428528308030241	0.152990269515149
3822_gene	-2.1860536900233	0.042859186205376	0.152990269515149
1005_gene	-0.486481526525732	0.0429029335728009	0.153054198492194
4117_gene	0.679537269189435	0.0429200878528062	0.153054198492194
8145_gene	-0.633717287670333	0.0429215276979272	0.153054198492194
6202_gene	-6.17953567836777	0.0429841596457069	0.153224665670485
4694_gene	1.80868094617796	0.0429995459002748	0.153226657701186
10365_gene	-0.399565443548998	0.0430990950935819	0.1535284552558
2212_gene	2.37073481356292	0.0431504590769472	0.153658457650301
7039_gene	-0.522264417204799	0.043238274474764	0.153918128977682
6709_gene	0.687895943883476	0.0432534418454351	0.153919100561545
3980_gene	1.12767528093044	0.0433874217664665	0.15434272514102
5626_gene	1.48317292067836	0.0434252921166834	0.154410619805431
7257_gene	0.6530308801438	0.0434427762083283	0.154410619805431
7303_gene	1.36084442518394	0.0434513336940385	0.154410619805431
5159_gene	-0.429699842552463	0.0434920065280705	0.154502026628079
5923_gene	-0.454589142478201	0.0436109783493231	0.15487142620684
1376_gene	-0.463457612526428	0.0436342115226451	0.15490070143422
4941_gene	-0.773466090729382	0.0436927072809419	0.155055095137793
6789_gene	-1.10748636772765	0.0437302972849256	0.155135218723797
4983_gene	-1.46720533417741	0.0437948265495393	0.155310822773829
6294_gene	0.541741867333985	0.0438889209556121	0.155591118063566
7308_gene	0.611026765207731	0.0439852922654817	0.15587929021656
5175_gene	-0.835965356190868	0.044016990739964	0.155938149573804
2033_gene	1.065989596369	0.0440386037204064	0.155961251146909
10228_gene	0.545449271670476	0.0441089009127433	0.15615669134371
8054_gene	0.39713851502974	0.0441457522418158	0.156233631392782
6431_gene	-0.552202853196479	0.0441825648502107	0.156256887461354
10130_gene	-0.58188583386952	0.0441799422191053	0.156256887461354
5586_gene	0.70940779575452	0.0443786376999371	0.156896627434537
9563_gene	-1.78666849687183	0.0443942813257181	0.156898256915175
9064_gene	0.362747621364841	0.0444911637761918	0.157186901354928
5102_gene	1.24116505434117	0.0445530562796609	0.157351771563232
3514_gene	0.366542231980667	0.0446512617744549	0.157611094250061
4769_gene	-0.495674312982835	0.0446569850942692	0.157611094250061
5879_gene	0.374472143162432	0.0446907953768814	0.157676572012527
859_gene	-0.505652631515206	0.0447802227801614	0.157938164576856
7319_gene	-0.539472764539605	0.0448338739562851	0.158073440281218
8085_gene	2.7776894474544	0.0448872565790459	0.15820767717867
